Date,Asset_ID,Daily_Degradation,Cumulative_Degradation,AHI_Predicted,Power_kWh,Model,Role
2025-12-26,FCU_01,0.05754851,39.661,20.309,1.8616,RF,train
2025-12-27,FCU_01,0.05574362,39.7167,20.2533,1.7955,RF,train
2025-12-28,FCU_01,0.05571288,39.7724,20.1976,1.8014,RF,train
2025-12-29,FCU_01,0.05628103,39.8287,20.1413,1.8181,RF,train
2025-12-30,FCU_01,0.05285524,39.8816,20.0884,1.6812,RF,train
2025-12-31,FCU_01,0.05745886,39.939,20.031,1.8546,RF,train
2025-01-01,FCU_02,0.02774978,0.0277,71.9423,1.8693,RF,train
2025-01-02,FCU_02,0.0277902,0.0555,71.9145,1.8814,RF,train
2025-01-03,FCU_02,0.02797006,0.0835,71.8865,1.9094,RF,train
2025-01-04,FCU_02,0.02780602,0.1113,71.8587,1.7749,RF,train
2025-01-05,FCU_02,0.02933953,0.1407,71.8293,1.9919,RF,train
2025-01-06,FCU_02,0.02996708,0.1706,71.7994,2.009,RF,train
2025-01-07,FCU_02,0.02776287,0.1984,71.7716,1.801,RF,train
2025-01-08,FCU_02,0.0322736,0.2307,71.7393,2.1634,RF,train
2025-01-09,FCU_02,0.03046012,0.2611,71.7089,2.0396,RF,train
2025-01-10,FCU_02,0.03026597,0.2914,71.6786,2.0098,RF,train
2025-01-11,FCU_02,0.03033108,0.3217,71.6483,2.0276,RF,train
2025-01-12,FCU_02,0.03032847,0.352,71.618,2.0172,RF,train
2025-01-13,FCU_02,0.03087285,0.3829,71.5871,2.0628,RF,train
2025-01-14,FCU_02,0.03226704,0.4152,71.5548,2.1419,RF,train
2025-01-15,FCU_02,0.03298416,0.4482,71.5218,2.1842,RF,train
2025-01-16,FCU_02,0.02893887,0.4771,71.4929,1.9335,RF,train
2025-01-17,FCU_02,0.03063122,0.5077,71.4623,2.0311,RF,train
2025-01-18,FCU_02,0.0324202,0.5402,71.4298,2.1524,RF,train
2025-01-19,FCU_02,0.03443295,0.5746,71.3954,2.2923,RF,train
2025-01-20,FCU_02,0.03096546,0.6056,71.3644,2.0504,RF,train
2025-01-21,FCU_02,0.03412458,0.6397,71.3303,2.2491,RF,train
2025-01-22,FCU_02,0.03606132,0.6757,71.2943,2.4186,RF,train
2025-01-23,FCU_02,0.03523876,0.711,71.259,2.3223,RF,train
2025-01-24,FCU_02,0.03339533,0.7444,71.2256,2.1744,RF,train
2025-01-25,FCU_02,0.03591871,0.7803,71.1897,2.3713,RF,train
2025-01-26,FCU_02,0.03574894,0.816,71.154,2.3648,RF,train
2025-01-27,FCU_02,0.0357321,0.8518,71.1182,2.3384,RF,train
2025-01-28,FCU_02,0.03520624,0.887,71.083,2.2975,RF,train
2025-01-29,FCU_02,0.03709274,0.9241,71.0459,2.421,RF,train
2025-01-30,FCU_02,0.03761463,0.9617,71.0083,2.5355,RF,train
2025-01-31,FCU_02,0.03674487,0.9984,70.9716,2.386,RF,train
2025-02-01,FCU_02,0.03821944,1.0367,70.9333,2.4503,RF,train
2025-02-02,FCU_02,0.0393489,1.076,70.894,2.6037,RF,train
2025-02-03,FCU_02,0.03943957,1.1154,70.8546,2.5852,RF,train
2025-02-04,FCU_02,0.03938129,1.1548,70.8152,2.552,RF,train
2025-02-05,FCU_02,0.04025069,1.1951,70.7749,2.6366,RF,train
2025-02-06,FCU_02,0.0397002,1.2348,70.7352,2.5513,RF,train
2025-02-07,FCU_02,0.04045158,1.2752,70.6948,2.6484,RF,train
2025-02-08,FCU_02,0.04288014,1.3181,70.6519,2.7496,RF,train
2025-02-09,FCU_02,0.04183125,1.3599,70.6101,2.7253,RF,train
2025-02-10,FCU_02,0.04237784,1.4023,70.5677,2.7538,RF,train
2025-02-11,FCU_02,0.0409643,1.4433,70.5267,2.6243,RF,train
2025-02-12,FCU_02,0.0421277,1.4854,70.4846,2.6277,RF,train
2025-02-13,FCU_02,0.0429266,1.5283,70.4417,2.7049,RF,train
2025-02-14,FCU_02,0.04465842,1.573,70.397,2.8315,RF,train
2025-02-15,FCU_02,0.0459378,1.6189,70.3511,2.9174,RF,train
2025-02-16,FCU_02,0.04675894,1.6657,70.3043,3.0165,RF,train
2025-02-17,FCU_02,0.04732074,1.713,70.257,3.0294,RF,train
2025-02-18,FCU_02,0.04874604,1.7618,70.2082,3.1943,RF,train
2025-02-19,FCU_02,0.04871726,1.8105,70.1595,3.2916,RF,train
2025-02-20,FCU_02,0.04786197,1.8583,70.1117,3.0306,RF,train
2025-02-21,FCU_02,0.04942187,1.9078,70.0622,3.1302,RF,train
2025-02-22,FCU_02,0.05152877,1.9593,70.0107,3.2749,RF,train
2025-02-23,FCU_02,0.051683,2.011,69.959,3.2641,RF,train
2025-02-24,FCU_02,0.05289005,2.0639,69.9061,3.4386,RF,train
2025-02-25,FCU_02,0.05335648,2.1172,69.8528,3.3421,RF,train
2025-02-26,FCU_02,0.05328385,2.1705,69.7995,3.3292,RF,train
2025-02-27,FCU_02,0.05415304,2.2247,69.7453,3.2833,RF,train
2025-02-28,FCU_02,0.05504465,2.2797,69.6903,3.5093,RF,train
2025-03-01,FCU_02,0.05443938,2.3341,69.6359,3.4442,RF,train
2025-03-02,FCU_02,0.05463307,2.3888,69.5812,3.3843,RF,train
2025-03-03,FCU_02,0.05720142,2.446,69.524,3.6456,RF,train
2025-03-04,FCU_02,0.05707003,2.503,69.467,3.5764,RF,train
2025-03-05,FCU_02,0.05762497,2.5607,69.4093,3.5979,RF,train
2025-03-06,FCU_02,0.05817937,2.6188,69.3512,3.6314,RF,train
2025-03-07,FCU_02,0.05904514,2.6779,69.2921,3.7643,RF,train
2025-03-08,FCU_02,0.06211486,2.74,69.23,3.7875,RF,train
2025-03-09,FCU_02,0.06030727,2.8003,69.1697,3.8729,RF,train
2025-03-10,FCU_02,0.06065727,2.861,69.109,3.9017,RF,train
2025-03-11,FCU_02,0.06070383,2.9217,69.0483,3.8432,RF,train
2025-03-12,FCU_02,0.06182616,2.9835,68.9865,3.9631,RF,train
2025-03-13,FCU_02,0.06496341,3.0485,68.9215,3.9698,RF,train
2025-03-14,FCU_02,0.06501986,3.1135,68.8565,4.0853,RF,train
2025-03-15,FCU_02,0.0652456,3.1787,68.7913,4.116,RF,train
2025-03-16,FCU_02,0.06615537,3.2449,68.7251,4.1607,RF,train
2025-03-17,FCU_02,0.06532802,3.3102,68.6598,4.0876,RF,train
2025-03-18,FCU_02,0.06742568,3.3776,68.5924,4.2413,RF,train
2025-03-19,FCU_02,0.06763929,3.4453,68.5247,4.2128,RF,train
2025-03-20,FCU_02,0.0691815,3.5145,68.4555,4.3835,RF,train
2025-03-21,FCU_02,0.06935468,3.5838,68.3862,4.3144,RF,train
2025-03-22,FCU_02,0.0702694,3.6541,68.3159,4.2231,RF,train
2025-03-23,FCU_02,0.07012454,3.7242,68.2458,4.3252,RF,train
2025-03-24,FCU_02,0.07190346,3.7961,68.1739,4.4109,RF,train
2025-03-25,FCU_02,0.07441313,3.8705,68.0995,4.5701,RF,train
2025-03-26,FCU_02,0.07310377,3.9436,68.0264,4.4849,RF,train
2025-03-27,FCU_02,0.0742325,4.0179,67.9521,4.6248,RF,train
2025-03-28,FCU_02,0.0773926,4.0953,67.8747,4.7704,RF,train
2025-03-29,FCU_02,0.07631858,4.1716,67.7984,4.7111,RF,train
2025-03-30,FCU_02,0.07585455,4.2474,67.7226,4.6506,RF,train
2025-03-31,FCU_02,0.07683904,4.3243,67.6457,4.7464,RF,train
2025-04-01,FCU_02,0.07887404,4.4031,67.5669,4.7536,RF,train
2025-04-02,FCU_02,0.07898397,4.4821,67.4879,4.8851,RF,train
2025-04-03,FCU_02,0.07877806,4.5609,67.4091,4.7705,RF,train
2025-04-04,FCU_02,0.08012945,4.641,67.329,4.8595,RF,train
2025-04-05,FCU_02,0.08116997,4.7222,67.2478,4.9776,RF,train
2025-04-06,FCU_02,0.08185835,4.8041,67.1659,5.0171,RF,train
2025-04-07,FCU_02,0.08277339,4.8868,67.0832,5.0196,RF,train
2025-04-08,FCU_02,0.08291007,4.9697,67.0003,5.0485,RF,train
2025-04-09,FCU_02,0.08449789,5.0542,66.9158,5.1839,RF,train
2025-04-10,FCU_02,0.08598794,5.1402,66.8298,5.2372,RF,train
2025-04-11,FCU_02,0.08629379,5.2265,66.7435,5.2543,RF,train
2025-04-12,FCU_02,0.08667971,5.3132,66.6568,5.2464,RF,train
2025-04-13,FCU_02,0.08758137,5.4008,66.5692,5.3102,RF,train
2025-04-14,FCU_02,0.0876085,5.4884,66.4816,5.3554,RF,train
2025-04-15,FCU_02,0.08881771,5.5772,66.3928,5.4112,RF,train
2025-04-16,FCU_02,0.0907031,5.6679,66.3021,5.4904,RF,train
2025-04-17,FCU_02,0.09179379,5.7597,66.2103,5.4124,RF,train
2025-04-18,FCU_02,0.09076272,5.8505,66.1195,5.4787,RF,train
2025-04-19,FCU_02,0.09217016,5.9426,66.0274,5.6107,RF,train
2025-04-20,FCU_02,0.09214378,6.0348,65.9352,5.5754,RF,train
2025-04-21,FCU_02,0.09292237,6.1277,65.8423,5.5851,RF,train
2025-04-22,FCU_02,0.09259094,6.2203,65.7497,5.595,RF,train
2025-04-23,FCU_02,0.09487794,6.3152,65.6548,5.5957,RF,train
2025-04-24,FCU_02,0.09419233,6.4094,65.5606,5.7997,RF,train
2025-04-25,FCU_02,0.09589609,6.5053,65.4647,5.5816,RF,train
2025-04-26,FCU_02,0.09651282,6.6018,65.3682,5.8555,RF,train
2025-04-27,FCU_02,0.09661888,6.6984,65.2716,5.7747,RF,train
2025-04-28,FCU_02,0.09715024,6.7955,65.1745,5.8714,RF,train
2025-04-29,FCU_02,0.09741741,6.893,65.077,5.826,RF,train
2025-04-30,FCU_02,0.10082525,6.9938,64.9762,6.0802,RF,train
2025-05-01,FCU_02,0.10244147,7.0962,64.8738,6.0196,RF,train
2025-05-02,FCU_02,0.10153821,7.1978,64.7722,6.0692,RF,train
2025-05-03,FCU_02,0.10313979,7.3009,64.6691,6.1223,RF,train
2025-05-04,FCU_02,0.10180592,7.4027,64.5673,5.9977,RF,train
2025-05-05,FCU_02,0.10293381,7.5056,64.4644,6.1574,RF,train
2025-05-06,FCU_02,0.10309227,7.6087,64.3613,6.1722,RF,train
2025-05-07,FCU_02,0.10274952,7.7115,64.2585,6.0568,RF,train
2025-05-08,FCU_02,0.10430466,7.8158,64.1542,6.2139,RF,train
2025-05-09,FCU_02,0.10425146,7.92,64.05,6.1753,RF,train
2025-05-10,FCU_02,0.10460444,8.0246,63.9454,6.1885,RF,train
2025-05-11,FCU_02,0.10455379,8.1292,63.8408,6.1488,RF,train
2025-05-12,FCU_02,0.10476537,8.234,63.736,6.1399,RF,train
2025-05-13,FCU_02,0.10965876,8.3436,63.6264,6.5489,RF,train
2025-05-14,FCU_02,0.10833004,8.452,63.518,6.4262,RF,train
2025-05-15,FCU_02,0.10776246,8.5597,63.4103,6.2826,RF,train
2025-05-16,FCU_02,0.10922916,8.6689,63.3011,6.4304,RF,train
2025-05-17,FCU_02,0.11047973,8.7794,63.1906,6.5121,RF,train
2025-05-18,FCU_02,0.10896327,8.8884,63.0816,6.384,RF,train
2025-05-19,FCU_02,0.10834303,8.9967,62.9733,6.3075,RF,train
2025-05-20,FCU_02,0.1115737,9.1083,62.8617,6.575,RF,train
2025-05-21,FCU_02,0.11100435,9.2193,62.7507,6.5015,RF,train
2025-05-22,FCU_02,0.11157149,9.3309,62.6391,6.5634,RF,train
2025-05-23,FCU_02,0.11054457,9.4414,62.5286,6.4209,RF,train
2025-05-24,FCU_02,0.11153628,9.553,62.417,6.5785,RF,train
2025-05-25,FCU_02,0.11259632,9.6656,62.3044,6.5731,RF,train
2025-05-26,FCU_02,0.11364548,9.7792,62.1908,6.675,RF,train
2025-05-27,FCU_02,0.11394478,9.8932,62.0768,6.6552,RF,train
2025-05-28,FCU_02,0.11339601,10.0065,61.9635,6.5913,RF,train
2025-05-29,FCU_02,0.11405601,10.1206,61.8494,6.6292,RF,train
2025-05-30,FCU_02,0.11516772,10.2358,61.7342,6.6431,RF,train
2025-05-31,FCU_02,0.11554555,10.3513,61.6187,6.6991,RF,train
2025-06-01,FCU_02,0.11583202,10.4671,61.5029,6.6997,RF,train
2025-06-02,FCU_02,0.11665446,10.5838,61.3862,6.745,RF,train
2025-06-03,FCU_02,0.11676095,10.7006,61.2694,6.6811,RF,train
2025-06-04,FCU_02,0.11750007,10.8181,61.1519,6.8402,RF,train
2025-06-05,FCU_02,0.11692612,10.935,61.035,6.7207,RF,train
2025-06-06,FCU_02,0.116794,11.0518,60.9182,6.6963,RF,train
2025-06-07,FCU_02,0.11711807,11.1689,60.8011,6.7548,RF,train
2025-06-08,FCU_02,0.11642377,11.2853,60.6847,6.6646,RF,train
2025-06-09,FCU_02,0.11762386,11.403,60.567,6.7412,RF,train
2025-06-10,FCU_02,0.11856739,11.5215,60.4485,6.847,RF,train
2025-06-11,FCU_02,0.11818424,11.6397,60.3303,6.7506,RF,train
2025-06-12,FCU_02,0.11843462,11.7581,60.2119,6.8331,RF,train
2025-06-13,FCU_02,0.12010779,11.8782,60.0918,6.97,RF,train
2025-06-14,FCU_02,0.11834254,11.9966,59.9734,6.7662,RF,train
2025-06-15,FCU_02,0.11873124,12.1153,59.8547,6.8204,RF,train
2025-06-16,FCU_02,0.11852861,12.2338,59.7362,6.7672,RF,train
2025-06-17,FCU_02,0.11904874,12.3529,59.6171,6.879,RF,train
2025-06-18,FCU_02,0.12188183,12.4748,59.4952,6.9585,RF,train
2025-06-19,FCU_02,0.12224943,12.597,59.373,7.0076,RF,train
2025-06-20,FCU_02,0.11942929,12.7165,59.2535,6.7859,RF,train
2025-06-21,FCU_02,0.12071933,12.8372,59.1328,6.889,RF,train
2025-06-22,FCU_02,0.11994102,12.9571,59.0129,6.8049,RF,train
2025-06-23,FCU_02,0.1203242,13.0774,58.8926,6.8255,RF,train
2025-06-24,FCU_02,0.11993568,13.1974,58.7726,6.7719,RF,train
2025-06-25,FCU_02,0.1201286,13.3175,58.6525,6.7886,RF,train
2025-06-26,FCU_02,0.11997271,13.4375,58.5325,6.7579,RF,train
2025-06-27,FCU_02,0.11979686,13.5573,58.4127,6.7381,RF,train
2025-06-28,FCU_02,0.1193963,13.6767,58.2933,6.7129,RF,train
2025-06-29,FCU_02,0.12063833,13.7973,58.1727,6.8103,RF,train
2025-06-30,FCU_02,0.12284237,13.9202,58.0498,6.955,RF,train
2025-07-01,FCU_02,0.1200568,14.0402,57.9298,6.7655,RF,train
2025-07-02,FCU_02,0.12305258,14.1633,57.8067,6.9478,RF,train
2025-07-03,FCU_02,0.12002818,14.2833,57.6867,6.7321,RF,train
2025-07-04,FCU_02,0.12069209,14.404,57.566,6.7626,RF,train
2025-07-05,FCU_02,0.12035719,14.5243,57.4457,6.7529,RF,train
2025-07-06,FCU_02,0.12155386,14.6459,57.3241,6.8406,RF,train
2025-07-07,FCU_02,0.12023544,14.7661,57.2039,6.7339,RF,train
2025-07-08,FCU_02,0.12049007,14.8866,57.0834,6.724,RF,train
2025-07-09,FCU_02,0.12014818,15.0068,56.9632,6.7907,RF,train
2025-07-10,FCU_02,0.11953573,15.1263,56.8437,6.6395,RF,train
2025-07-11,FCU_02,0.12109348,15.2474,56.7226,6.7974,RF,train
2025-07-12,FCU_02,0.11865746,15.3661,56.6039,6.585,RF,train
2025-07-13,FCU_02,0.11838969,15.4844,56.4856,6.5693,RF,train
2025-07-14,FCU_02,0.1182626,15.6027,56.3673,6.5404,RF,train
2025-07-15,FCU_02,0.11869601,15.7214,56.2486,6.5952,RF,train
2025-07-16,FCU_02,0.11892064,15.8403,56.1297,6.6197,RF,train
2025-07-17,FCU_02,0.11757907,15.9579,56.0121,6.5345,RF,train
2025-07-18,FCU_02,0.11864943,16.0766,55.8934,6.6541,RF,train
2025-07-19,FCU_02,0.11733913,16.1939,55.7761,6.4967,RF,train
2025-07-20,FCU_02,0.11720694,16.3111,55.6589,6.4825,RF,train
2025-07-21,FCU_02,0.11676382,16.4279,55.5421,6.4621,RF,train
2025-07-22,FCU_02,0.11659551,16.5445,55.4255,6.3358,RF,train
2025-07-23,FCU_02,0.11716711,16.6616,55.3084,6.4344,RF,train
2025-07-24,FCU_02,0.11654878,16.7782,55.1918,6.4086,RF,train
2025-07-25,FCU_02,0.11575857,16.8939,55.0761,6.3385,RF,train
2025-07-26,FCU_02,0.11544029,17.0094,54.9606,6.3451,RF,train
2025-07-27,FCU_02,0.1145066,17.1239,54.8461,6.2506,RF,train
2025-07-28,FCU_02,0.11554876,17.2394,54.7306,6.3287,RF,train
2025-07-29,FCU_02,0.11486878,17.3543,54.6157,6.2752,RF,train
2025-07-30,FCU_02,0.11527349,17.4696,54.5004,6.2979,RF,train
2025-07-31,FCU_02,0.1144359,17.584,54.386,6.2373,RF,train
2025-08-01,FCU_02,0.1138991,17.6979,54.2721,6.1982,RF,train
2025-08-02,FCU_02,0.11388193,17.8118,54.1582,6.1935,RF,train
2025-08-03,FCU_02,0.1145531,17.9263,54.0437,6.3015,RF,train
2025-08-04,FCU_02,0.11193195,18.0383,53.9317,6.0587,RF,train
2025-08-05,FCU_02,0.11258821,18.1509,53.8191,6.1279,RF,train
2025-08-06,FCU_02,0.11207017,18.2629,53.7071,6.0894,RF,train
2025-08-07,FCU_02,0.11144787,18.3744,53.5956,6.0721,RF,train
2025-08-08,FCU_02,0.11245532,18.4868,53.4832,6.1339,RF,train
2025-08-09,FCU_02,0.11109045,18.5979,53.3721,5.9702,RF,train
2025-08-10,FCU_02,0.11055295,18.7085,53.2615,5.9847,RF,train
2025-08-11,FCU_02,0.10834034,18.8168,53.1532,5.8193,RF,train
2025-08-12,FCU_02,0.11014644,18.927,53.043,6.0557,RF,train
2025-08-13,FCU_02,0.10947464,19.0364,52.9336,5.9246,RF,train
2025-08-14,FCU_02,0.10664747,19.1431,52.8269,5.7399,RF,train
2025-08-15,FCU_02,0.10648931,19.2496,52.7204,5.7497,RF,train
2025-08-16,FCU_02,0.10508127,19.3547,52.6153,5.6438,RF,train
2025-08-17,FCU_02,0.10483862,19.4595,52.5105,5.6079,RF,train
2025-08-18,FCU_02,0.10486314,19.5644,52.4056,5.609,RF,train
2025-08-19,FCU_02,0.10482918,19.6692,52.3008,5.6006,RF,train
2025-08-20,FCU_02,0.10626814,19.7755,52.1945,5.7177,RF,train
2025-08-21,FCU_02,0.10374479,19.8792,52.0908,5.4673,RF,train
2025-08-22,FCU_02,0.10448917,19.9837,51.9863,5.4765,RF,train
2025-08-23,FCU_02,0.10307756,20.0868,51.8832,5.5625,RF,train
2025-08-24,FCU_02,0.09980869,20.1866,51.7834,5.3168,RF,train
2025-08-25,FCU_02,0.09956012,20.2861,51.6839,5.2862,RF,train
2025-08-26,FCU_02,0.09953136,20.3857,51.5843,5.1856,RF,train
2025-08-27,FCU_02,0.10119894,20.4869,51.4831,5.4011,RF,train
2025-08-28,FCU_02,0.09979426,20.5867,51.3833,5.3308,RF,train
2025-08-29,FCU_02,0.0979603,20.6846,51.2854,5.2386,RF,train
2025-08-30,FCU_02,0.09840416,20.783,51.187,5.228,RF,train
2025-08-31,FCU_02,0.0966981,20.8797,51.0903,5.1474,RF,train
2025-09-01,FCU_02,0.09616683,20.9759,50.9941,5.108,RF,train
2025-09-02,FCU_02,0.0951111,21.071,50.899,5.0067,RF,train
2025-09-03,FCU_02,0.09533899,21.1663,50.8037,4.9802,RF,train
2025-09-04,FCU_02,0.09417776,21.2605,50.7095,5.0681,RF,train
2025-09-05,FCU_02,0.09333646,21.3539,50.6161,4.9413,RF,train
2025-09-06,FCU_02,0.09458148,21.4484,50.5216,4.9384,RF,train
2025-09-07,FCU_02,0.09070055,21.5391,50.4309,4.7405,RF,train
2025-09-08,FCU_02,0.0909971,21.6301,50.3399,4.8016,RF,train
2025-09-09,FCU_02,0.08995799,21.7201,50.2499,4.7557,RF,train
2025-09-10,FCU_02,0.08919911,21.8093,50.1607,4.6712,RF,train
2025-09-11,FCU_02,0.08700115,21.8963,50.0737,4.6229,RF,train
2025-09-12,FCU_02,0.08742169,21.9837,49.9863,4.6184,RF,train
2025-09-13,FCU_02,0.087576,22.0713,49.8987,4.739,RF,train
2025-09-14,FCU_02,0.0850729,22.1564,49.8136,4.5195,RF,train
2025-09-15,FCU_02,0.08387365,22.2402,49.7298,4.3815,RF,train
2025-09-16,FCU_02,0.08710122,22.3273,49.6427,4.6146,RF,train
2025-09-17,FCU_02,0.08251108,22.4098,49.5602,4.2608,RF,train
2025-09-18,FCU_02,0.08337737,22.4932,49.4768,4.3489,RF,train
2025-09-19,FCU_02,0.08493933,22.5782,49.3918,4.4639,RF,train
2025-09-20,FCU_02,0.08402437,22.6622,49.3078,4.2486,RF,train
2025-09-21,FCU_02,0.08002297,22.7422,49.2278,4.1389,RF,train
2025-09-22,FCU_02,0.08240114,22.8246,49.1454,4.2522,RF,train
2025-09-23,FCU_02,0.07913156,22.9037,49.0663,4.055,RF,train
2025-09-24,FCU_02,0.07963137,22.9834,48.9866,4.1686,RF,train
2025-09-25,FCU_02,0.07810872,23.0615,48.9085,4.1049,RF,train
2025-09-26,FCU_02,0.07863787,23.1401,48.8299,4.0497,RF,train
2025-09-27,FCU_02,0.07941526,23.2195,48.7505,4.0981,RF,train
2025-09-28,FCU_02,0.07720365,23.2967,48.6733,3.9588,RF,train
2025-09-29,FCU_02,0.07500616,23.3717,48.5983,3.8546,RF,train
2025-09-30,FCU_02,0.07343174,23.4452,48.5248,3.721,RF,train
2025-10-01,FCU_02,0.07391597,23.5191,48.4509,3.8277,RF,train
2025-10-02,FCU_02,0.07376847,23.5929,48.3771,3.8097,RF,train
2025-10-03,FCU_02,0.07237635,23.6652,48.3048,3.7037,RF,train
2025-10-04,FCU_02,0.0717833,23.737,48.233,3.7011,RF,train
2025-10-05,FCU_02,0.07138944,23.8084,48.1616,3.6781,RF,train
2025-10-06,FCU_02,0.06977447,23.8782,48.0918,3.5686,RF,train
2025-10-07,FCU_02,0.07083896,23.949,48.021,3.6689,RF,train
2025-10-08,FCU_02,0.07002064,24.019,47.951,3.5977,RF,train
2025-10-09,FCU_02,0.06802481,24.0871,47.8829,3.4466,RF,train
2025-10-10,FCU_02,0.06764654,24.1547,47.8153,3.5239,RF,train
2025-10-11,FCU_02,0.067404,24.2221,47.7479,3.4337,RF,train
2025-10-12,FCU_02,0.06530685,24.2874,47.6826,3.2898,RF,train
2025-10-13,FCU_02,0.0642504,24.3517,47.6183,3.4123,RF,train
2025-10-14,FCU_02,0.06455481,24.4162,47.5538,3.28,RF,train
2025-10-15,FCU_02,0.06345503,24.4797,47.4903,3.2213,RF,train
2025-10-16,FCU_02,0.06406111,24.5437,47.4263,3.2706,RF,train
2025-10-17,FCU_02,0.06046876,24.6042,47.3658,3.0683,RF,train
2025-10-18,FCU_02,0.06287165,24.6671,47.3029,3.1664,RF,train
2025-10-19,FCU_02,0.06105695,24.7281,47.2419,3.1038,RF,train
2025-10-20,FCU_02,0.05916239,24.7873,47.1827,3.0109,RF,train
2025-10-21,FCU_02,0.0622639,24.8496,47.1204,3.1764,RF,train
2025-10-22,FCU_02,0.05997472,24.9095,47.0605,3.0209,RF,train
2025-10-23,FCU_02,0.05924462,24.9688,47.0012,2.9588,RF,train
2025-10-24,FCU_02,0.05859193,25.0274,46.9426,2.9196,RF,train
2025-10-25,FCU_02,0.05775697,25.0851,46.8849,2.8588,RF,train
2025-10-26,FCU_02,0.05500715,25.1401,46.8299,2.705,RF,train
2025-10-27,FCU_02,0.05585151,25.196,46.774,2.7973,RF,train
2025-10-28,FCU_02,0.05449916,25.2505,46.7195,2.7045,RF,train
2025-10-29,FCU_02,0.0560722,25.3066,46.6634,2.8421,RF,train
2025-10-30,FCU_02,0.0526121,25.3592,46.6108,2.5658,RF,train
2025-10-31,FCU_02,0.05199263,25.4112,46.5588,2.604,RF,train
2025-11-01,FCU_02,0.05171941,25.4629,46.5071,2.5932,RF,train
2025-11-02,FCU_02,0.05205671,25.515,46.455,2.569,RF,train
2025-11-03,FCU_02,0.0506523,25.5656,46.4044,2.5507,RF,train
2025-11-04,FCU_02,0.05278459,25.6184,46.3516,2.6593,RF,train
2025-11-05,FCU_02,0.05101249,25.6694,46.3006,2.5236,RF,train
2025-11-06,FCU_02,0.04999966,25.7194,46.2506,2.4522,RF,train
2025-11-07,FCU_02,0.04949143,25.7689,46.2011,2.4303,RF,train
2025-11-08,FCU_02,0.04978318,25.8187,46.1513,2.4401,RF,train
2025-11-09,FCU_02,0.05011715,25.8688,46.1012,2.5088,RF,train
2025-11-10,FCU_02,0.04826441,25.9171,46.0529,2.3919,RF,train
2025-11-11,FCU_02,0.04854187,25.9656,46.0044,2.4025,RF,train
2025-11-12,FCU_02,0.04895812,26.0146,45.9554,2.4367,RF,train
2025-11-13,FCU_02,0.04713609,26.0617,45.9083,2.3003,RF,train
2025-11-14,FCU_02,0.04809395,26.1098,45.8602,2.389,RF,train
2025-11-15,FCU_02,0.04653443,26.1563,45.8137,2.279,RF,train
2025-11-16,FCU_02,0.04496458,26.2013,45.7687,2.1707,RF,train
2025-11-17,FCU_02,0.04452193,26.2458,45.7242,2.162,RF,train
2025-11-18,FCU_02,0.04547723,26.2913,45.6787,2.2511,RF,train
2025-11-19,FCU_02,0.0443719,26.3357,45.6343,2.1643,RF,train
2025-11-20,FCU_02,0.04427172,26.3799,45.5901,2.1691,RF,train
2025-11-21,FCU_02,0.04258177,26.4225,45.5475,2.0411,RF,train
2025-11-22,FCU_02,0.04427607,26.4668,45.5032,2.1762,RF,train
2025-11-23,FCU_02,0.04268546,26.5095,45.4605,2.0781,RF,train
2025-11-24,FCU_02,0.04035006,26.5498,45.4202,1.9303,RF,train
2025-11-25,FCU_02,0.04228659,26.5921,45.3779,2.0551,RF,train
2025-11-26,FCU_02,0.04155408,26.6337,45.3363,2.0102,RF,train
2025-11-27,FCU_02,0.04081637,26.6745,45.2955,1.9592,RF,train
2025-11-28,FCU_02,0.03957815,26.7141,45.2559,1.9067,RF,train
2025-11-29,FCU_02,0.04382784,26.7579,45.2121,2.1367,RF,train
2025-11-30,FCU_02,0.03980235,26.7977,45.1723,1.9185,RF,train
2025-12-01,FCU_02,0.03959237,26.8373,45.1327,1.895,RF,train
2025-12-02,FCU_02,0.03996242,26.8772,45.0928,1.8832,RF,train
2025-12-03,FCU_02,0.04110145,26.9183,45.0517,1.9899,RF,train
2025-12-04,FCU_02,0.04181495,26.9602,45.0098,2.0244,RF,train
2025-12-05,FCU_02,0.03949496,26.9997,44.9703,1.8978,RF,train
2025-12-06,FCU_02,0.03914565,27.0388,44.9312,1.8814,RF,train
2025-12-07,FCU_02,0.0401487,27.0789,44.8911,1.8704,RF,train
2025-12-08,FCU_02,0.03981791,27.1188,44.8512,1.9199,RF,train
2025-12-09,FCU_02,0.03773756,27.1565,44.8135,1.8065,RF,train
2025-12-10,FCU_02,0.03795409,27.1945,44.7755,1.8232,RF,train
2025-12-11,FCU_02,0.03788219,27.2323,44.7377,1.8054,RF,train
2025-12-12,FCU_02,0.03898344,27.2713,44.6987,1.8551,RF,train
2025-12-13,FCU_02,0.03762569,27.3089,44.6611,1.7886,RF,train
2025-12-14,FCU_02,0.04035861,27.3493,44.6207,1.931,RF,train
2025-12-15,FCU_02,0.03783936,27.3871,44.5829,1.8103,RF,train
2025-12-16,FCU_02,0.03719214,27.4243,44.5457,1.7619,RF,train
2025-12-17,FCU_02,0.03918752,27.4635,44.5065,1.8595,RF,train
2025-12-18,FCU_02,0.03953086,27.5031,44.4669,1.8783,RF,train
2025-12-19,FCU_02,0.03694631,27.54,44.43,1.7389,RF,train
2025-12-20,FCU_02,0.03691755,27.5769,44.3931,1.7525,RF,train
